date_key,date
33871,09/25/2042
33872,09/26/2042
33873,09/27/2042
33874,09/28/2042
33875,09/29/2042
33876,09/30/2042
33877,10/01/2042
33878,10/02/2042
33879,10/03/2042
33880,10/04/2042
33881,10/05/2042
33882,10/06/2042
33883,10/07/2042
33884,10/08/2042
33885,10/09/2042
33886,10/10/2042
33887,10/11/2042
33888,10/12/2042
33889,10/13/2042
33890,10/14/2042
33891,10/15/2042
33892,10/16/2042
33893,10/17/2042
33894,10/18/2042
33895,10/19/2042
33896,10/20/2042
33897,10/21/2042
33898,10/22/2042
33899,10/23/2042
33900,10/24/2042
33901,10/25/2042
33902,10/26/2042
33903,10/27/2042
33904,10/28/2042
33905,10/29/2042
33906,10/30/2042
33907,10/31/2042
33908,11/01/2042
33909,11/02/2042
33910,11/03/2042
33911,11/04/2042
33912,11/05/2042
33913,11/06/2042
33914,11/07/2042
33915,11/08/2042
33916,11/09/2042
33917,11/10/2042
33918,11/11/2042
33919,11/12/2042
33920,11/13/2042
33921,11/14/2042
33922,11/15/2042
33923,11/16/2042
33924,11/17/2042
33925,11/18/2042
33926,11/19/2042
33927,11/20/2042
33928,11/21/2042
33929,11/22/2042
33930,11/23/2042
33931,11/24/2042
33932,11/25/2042
33933,11/26/2042
33934,11/27/2042
33935,11/28/2042
33936,11/29/2042
33937,11/30/2042
33938,12/01/2042
33939,12/02/2042
33940,12/03/2042
33941,12/04/2042
33942,12/05/2042
33943,12/06/2042
33944,12/07/2042
33945,12/08/2042
33946,12/09/2042
33947,12/10/2042
33948,12/11/2042
33949,12/12/2042
33950,12/13/2042
33951,12/14/2042
33952,12/15/2042
33953,12/16/2042
33954,12/17/2042
33955,12/18/2042
33956,12/19/2042
33957,12/20/2042
33958,12/21/2042
33959,12/22/2042
33960,12/23/2042
33961,12/24/2042
33962,12/25/2042
33963,12/26/2042
33964,12/27/2042
33965,12/28/2042
33966,12/29/2042
33967,12/30/2042
33968,12/31/2042
33969,01/01/2043
33970,01/02/2043
33971,01/03/2043
33972,01/04/2043
33973,01/05/2043
33974,01/06/2043
33975,01/07/2043
33976,01/08/2043
33977,01/09/2043
33978,01/10/2043
33979,01/11/2043
33980,01/12/2043
33981,01/13/2043
33982,01/14/2043
33983,01/15/2043
33984,01/16/2043
33985,01/17/2043
33986,01/18/2043
33987,01/19/2043
33988,01/20/2043
33989,01/21/2043
33990,01/22/2043
33991,01/23/2043
33992,01/24/2043
33993,01/25/2043
33994,01/26/2043
33995,01/27/2043
33996,01/28/2043
33997,01/29/2043
33998,01/30/2043
33999,01/31/2043
34000,02/01/2043
34001,02/02/2043
34002,02/03/2043
34003,02/04/2043
34004,02/05/2043
34005,02/06/2043
34006,02/07/2043
34007,02/08/2043
34008,02/09/2043
34009,02/10/2043
34010,02/11/2043
34011,02/12/2043
34012,02/13/2043
34013,02/14/2043
34014,02/15/2043
34015,02/16/2043
34016,02/17/2043
34017,02/18/2043
34018,02/19/2043
34019,02/20/2043
34020,02/21/2043
34021,02/22/2043
34022,02/23/2043
34023,02/24/2043
34024,02/25/2043
34025,02/26/2043
34026,02/27/2043
34027,02/28/2043
34028,03/01/2043
34029,03/02/2043
34030,03/03/2043
34031,03/04/2043
34032,03/05/2043
34033,03/06/2043
34034,03/07/2043
34035,03/08/2043
34036,03/09/2043
34037,03/10/2043
34038,03/11/2043
34039,03/12/2043
34040,03/13/2043
34041,03/14/2043
34042,03/15/2043
34043,03/16/2043
34044,03/17/2043
34045,03/18/2043
34046,03/19/2043
34047,03/20/2043
34048,03/21/2043
34049,03/22/2043
34050,03/23/2043
34051,03/24/2043
34052,03/25/2043
34053,03/26/2043
34054,03/27/2043
34055,03/28/2043
34056,03/29/2043
34057,03/30/2043
34058,03/31/2043
34059,04/01/2043
34060,04/02/2043
34061,04/03/2043
34062,04/04/2043
34063,04/05/2043
34064,04/06/2043
34065,04/07/2043
34066,04/08/2043
34067,04/09/2043
34068,04/10/2043
34069,04/11/2043
34070,04/12/2043
34071,04/13/2043
34072,04/14/2043
34073,04/15/2043
34074,04/16/2043
34075,04/17/2043
34076,04/18/2043
34077,04/19/2043
34078,04/20/2043
34079,04/21/2043
34080,04/22/2043
34081,04/23/2043
34082,04/24/2043
34083,04/25/2043
34084,04/26/2043
34085,04/27/2043
34086,04/28/2043
34087,04/29/2043
34088,04/30/2043
34089,05/01/2043
34090,05/02/2043
34091,05/03/2043
34092,05/04/2043
34093,05/05/2043
34094,05/06/2043
34095,05/07/2043
34096,05/08/2043
34097,05/09/2043
34098,05/10/2043
34099,05/11/2043
34100,05/12/2043
34101,05/13/2043
34102,05/14/2043
34103,05/15/2043
34104,05/16/2043
34105,05/17/2043
34106,05/18/2043
34107,05/19/2043
34108,05/20/2043
34109,05/21/2043
34110,05/22/2043
34111,05/23/2043
34112,05/24/2043
34113,05/25/2043
34114,05/26/2043
34115,05/27/2043
34116,05/28/2043
34117,05/29/2043
34118,05/30/2043
34119,05/31/2043
34120,06/01/2043
34121,06/02/2043
34122,06/03/2043
34123,06/04/2043
34124,06/05/2043
34125,06/06/2043
34126,06/07/2043
34127,06/08/2043
34128,06/09/2043
34129,06/10/2043
34130,06/11/2043
34131,06/12/2043
34132,06/13/2043
34133,06/14/2043
34134,06/15/2043
34135,06/16/2043
34136,06/17/2043
34137,06/18/2043
34138,06/19/2043
34139,06/20/2043
34140,06/21/2043
34141,06/22/2043
34142,06/23/2043
34143,06/24/2043
34144,06/25/2043
34145,06/26/2043
34146,06/27/2043
34147,06/28/2043
34148,06/29/2043
34149,06/30/2043
34150,07/01/2043
34151,07/02/2043
34152,07/03/2043
34153,07/04/2043
34154,07/05/2043
34155,07/06/2043
34156,07/07/2043
34157,07/08/2043
34158,07/09/2043
34159,07/10/2043
34160,07/11/2043
34161,07/12/2043
34162,07/13/2043
34163,07/14/2043
34164,07/15/2043
34165,07/16/2043
34166,07/17/2043
34167,07/18/2043
34168,07/19/2043
34169,07/20/2043
34170,07/21/2043
34171,07/22/2043
34172,07/23/2043
34173,07/24/2043
34174,07/25/2043
34175,07/26/2043
34176,07/27/2043
34177,07/28/2043
34178,07/29/2043
34179,07/30/2043
34180,07/31/2043
34181,08/01/2043
34182,08/02/2043
34183,08/03/2043
34184,08/04/2043
34185,08/05/2043
34186,08/06/2043
34187,08/07/2043
34188,08/08/2043
34189,08/09/2043
34190,08/10/2043
34191,08/11/2043
34192,08/12/2043
34193,08/13/2043
34194,08/14/2043
34195,08/15/2043
34196,08/16/2043
34197,08/17/2043
34198,08/18/2043
34199,08/19/2043
34200,08/20/2043
34201,08/21/2043
34202,08/22/2043
34203,08/23/2043
34204,08/24/2043
34205,08/25/2043
34206,08/26/2043
34207,08/27/2043
34208,08/28/2043
34209,08/29/2043
34210,08/30/2043
34211,08/31/2043
34212,09/01/2043
34213,09/02/2043
34214,09/03/2043
34215,09/04/2043
34216,09/05/2043
34217,09/06/2043
34218,09/07/2043
34219,09/08/2043
34220,09/09/2043
34221,09/10/2043
34222,09/11/2043
34223,09/12/2043
34224,09/13/2043
34225,09/14/2043
34226,09/15/2043
34227,09/16/2043
34228,09/17/2043
34229,09/18/2043
34230,09/19/2043
34231,09/20/2043
34232,09/21/2043
34233,09/22/2043
34234,09/23/2043
34235,09/24/2043
34236,09/25/2043
34237,09/26/2043
34238,09/27/2043
34239,09/28/2043
34240,09/29/2043
34241,09/30/2043
34242,10/01/2043
34243,10/02/2043
34244,10/03/2043
34245,10/04/2043
34246,10/05/2043
34247,10/06/2043
34248,10/07/2043
34249,10/08/2043
34250,10/09/2043
34251,10/10/2043
34252,10/11/2043
34253,10/12/2043
34254,10/13/2043
34255,10/14/2043
34256,10/15/2043
34257,10/16/2043
34258,10/17/2043
34259,10/18/2043
34260,10/19/2043
34261,10/20/2043
34262,10/21/2043
34263,10/22/2043
34264,10/23/2043
34265,10/24/2043
34266,10/25/2043
34267,10/26/2043
34268,10/27/2043
34269,10/28/2043
34270,10/29/2043
34271,10/30/2043
34272,10/31/2043
34273,11/01/2043
34274,11/02/2043
34275,11/03/2043
34276,11/04/2043
34277,11/05/2043
34278,11/06/2043
34279,11/07/2043
34280,11/08/2043
34281,11/09/2043
34282,11/10/2043
34283,11/11/2043
34284,11/12/2043
34285,11/13/2043
34286,11/14/2043
34287,11/15/2043
34288,11/16/2043
34289,11/17/2043
34290,11/18/2043
34291,11/19/2043
34292,11/20/2043
34293,11/21/2043
34294,11/22/2043
34295,11/23/2043
34296,11/24/2043
34297,11/25/2043
34298,11/26/2043
34299,11/27/2043
34300,11/28/2043
34301,11/29/2043
34302,11/30/2043
34303,12/01/2043
34304,12/02/2043
34305,12/03/2043
34306,12/04/2043
34307,12/05/2043
34308,12/06/2043
34309,12/07/2043
34310,12/08/2043
34311,12/09/2043
34312,12/10/2043
34313,12/11/2043
34314,12/12/2043
34315,12/13/2043
34316,12/14/2043
34317,12/15/2043
34318,12/16/2043
34319,12/17/2043
34320,12/18/2043
34321,12/19/2043
34322,12/20/2043
34323,12/21/2043
34324,12/22/2043
34325,12/23/2043
34326,12/24/2043
34327,12/25/2043
34328,12/26/2043
34329,12/27/2043
34330,12/28/2043
34331,12/29/2043
34332,12/30/2043
34333,12/31/2043
34334,01/01/2044
34335,01/02/2044
34336,01/03/2044
34337,01/04/2044
34338,01/05/2044
34339,01/06/2044
34340,01/07/2044
34341,01/08/2044
34342,01/09/2044
34343,01/10/2044
34344,01/11/2044
34345,01/12/2044
34346,01/13/2044
34347,01/14/2044
34348,01/15/2044
34349,01/16/2044
34350,01/17/2044
34351,01/18/2044
34352,01/19/2044
34353,01/20/2044
34354,01/21/2044
34355,01/22/2044
34356,01/23/2044
34357,01/24/2044
34358,01/25/2044
34359,01/26/2044
34360,01/27/2044
34361,01/28/2044
34362,01/29/2044
34363,01/30/2044
34364,01/31/2044
34365,02/01/2044
34366,02/02/2044
34367,02/03/2044
34368,02/04/2044
34369,02/05/2044
34370,02/06/2044
34371,02/07/2044
34372,02/08/2044
34373,02/09/2044
34374,02/10/2044
34375,02/11/2044
34376,02/12/2044
34377,02/13/2044
34378,02/14/2044
34379,02/15/2044
34380,02/16/2044
34381,02/17/2044
34382,02/18/2044
34383,02/19/2044
34384,02/20/2044
34385,02/21/2044
34386,02/22/2044
34387,02/23/2044
34388,02/24/2044
34389,02/25/2044
34390,02/26/2044
34391,02/27/2044
34392,02/28/2044
34393,02/29/2044
34394,03/01/2044
34395,03/02/2044
34396,03/03/2044
34397,03/04/2044
34398,03/05/2044
34399,03/06/2044
34400,03/07/2044
34401,03/08/2044
34402,03/09/2044
34403,03/10/2044
34404,03/11/2044
34405,03/12/2044
34406,03/13/2044
34407,03/14/2044
34408,03/15/2044
34409,03/16/2044
34410,03/17/2044
34411,03/18/2044
34412,03/19/2044
34413,03/20/2044
34414,03/21/2044
34415,03/22/2044
34416,03/23/2044
34417,03/24/2044
34418,03/25/2044
34419,03/26/2044
34420,03/27/2044
34421,03/28/2044
34422,03/29/2044
34423,03/30/2044
34424,03/31/2044
34425,04/01/2044
34426,04/02/2044
34427,04/03/2044
34428,04/04/2044
34429,04/05/2044
34430,04/06/2044
34431,04/07/2044
34432,04/08/2044
34433,04/09/2044
34434,04/10/2044
34435,04/11/2044
34436,04/12/2044
34437,04/13/2044
34438,04/14/2044
34439,04/15/2044
34440,04/16/2044
34441,04/17/2044
34442,04/18/2044
34443,04/19/2044
34444,04/20/2044
34445,04/21/2044
34446,04/22/2044
34447,04/23/2044
34448,04/24/2044
34449,04/25/2044
34450,04/26/2044
34451,04/27/2044
34452,04/28/2044
34453,04/29/2044
34454,04/30/2044
34455,05/01/2044
34456,05/02/2044
34457,05/03/2044
34458,05/04/2044
34459,05/05/2044
34460,05/06/2044
34461,05/07/2044
34462,05/08/2044
34463,05/09/2044
34464,05/10/2044
34465,05/11/2044
34466,05/12/2044
34467,05/13/2044
34468,05/14/2044
34469,05/15/2044
34470,05/16/2044
34471,05/17/2044
34472,05/18/2044
34473,05/19/2044
34474,05/20/2044
34475,05/21/2044
34476,05/22/2044
34477,05/23/2044
34478,05/24/2044
34479,05/25/2044
34480,05/26/2044
34481,05/27/2044
34482,05/28/2044
34483,05/29/2044
34484,05/30/2044
34485,05/31/2044
34486,06/01/2044
34487,06/02/2044
34488,06/03/2044
34489,06/04/2044
34490,06/05/2044
34491,06/06/2044
34492,06/07/2044
34493,06/08/2044
34494,06/09/2044
34495,06/10/2044
34496,06/11/2044
34497,06/12/2044
34498,06/13/2044
34499,06/14/2044
34500,06/15/2044
34501,06/16/2044
34502,06/17/2044
34503,06/18/2044
34504,06/19/2044
34505,06/20/2044
34506,06/21/2044
34507,06/22/2044
34508,06/23/2044
34509,06/24/2044
34510,06/25/2044
34511,06/26/2044
34512,06/27/2044
34513,06/28/2044
34514,06/29/2044
34515,06/30/2044
34516,07/01/2044
34517,07/02/2044
34518,07/03/2044
34519,07/04/2044
34520,07/05/2044
34521,07/06/2044
34522,07/07/2044
34523,07/08/2044
34524,07/09/2044
34525,07/10/2044
34526,07/11/2044
34527,07/12/2044
34528,07/13/2044
34529,07/14/2044
34530,07/15/2044
34531,07/16/2044
34532,07/17/2044
34533,07/18/2044
34534,07/19/2044
34535,07/20/2044
34536,07/21/2044
34537,07/22/2044
34538,07/23/2044
34539,07/24/2044
34540,07/25/2044
34541,07/26/2044
34542,07/27/2044
34543,07/28/2044
34544,07/29/2044
34545,07/30/2044
34546,07/31/2044
34547,08/01/2044
34548,08/02/2044
34549,08/03/2044
34550,08/04/2044
34551,08/05/2044
34552,08/06/2044
34553,08/07/2044
34554,08/08/2044
34555,08/09/2044
34556,08/10/2044
34557,08/11/2044
34558,08/12/2044
34559,08/13/2044
34560,08/14/2044
34561,08/15/2044
34562,08/16/2044
34563,08/17/2044
34564,08/18/2044
34565,08/19/2044
34566,08/20/2044
34567,08/21/2044
34568,08/22/2044
34569,08/23/2044
34570,08/24/2044
34571,08/25/2044
34572,08/26/2044
34573,08/27/2044
34574,08/28/2044
34575,08/29/2044
34576,08/30/2044
34577,08/31/2044
34578,09/01/2044
34579,09/02/2044
34580,09/03/2044
34581,09/04/2044
34582,09/05/2044
34583,09/06/2044
34584,09/07/2044
34585,09/08/2044
34586,09/09/2044
34587,09/10/2044
34588,09/11/2044
34589,09/12/2044
34590,09/13/2044
34591,09/14/2044
34592,09/15/2044
34593,09/16/2044
34594,09/17/2044
34595,09/18/2044
34596,09/19/2044
34597,09/20/2044
34598,09/21/2044
34599,09/22/2044
34600,09/23/2044
34601,09/24/2044
34602,09/25/2044
34603,09/26/2044
34604,09/27/2044
34605,09/28/2044
34606,09/29/2044
34607,09/30/2044
34608,10/01/2044
34609,10/02/2044
34610,10/03/2044
34611,10/04/2044
34612,10/05/2044
34613,10/06/2044
34614,10/07/2044
34615,10/08/2044
34616,10/09/2044
34617,10/10/2044
34618,10/11/2044
34619,10/12/2044
34620,10/13/2044
34621,10/14/2044
34622,10/15/2044
34623,10/16/2044
34624,10/17/2044
34625,10/18/2044
34626,10/19/2044
34627,10/20/2044
34628,10/21/2044
34629,10/22/2044
34630,10/23/2044
34631,10/24/2044
34632,10/25/2044
34633,10/26/2044
34634,10/27/2044
34635,10/28/2044
34636,10/29/2044
34637,10/30/2044
34638,10/31/2044
34639,11/01/2044
34640,11/02/2044
34641,11/03/2044
34642,11/04/2044
34643,11/05/2044
34644,11/06/2044
34645,11/07/2044
34646,11/08/2044
34647,11/09/2044
34648,11/10/2044
34649,11/11/2044
34650,11/12/2044
34651,11/13/2044
34652,11/14/2044
34653,11/15/2044
34654,11/16/2044
34655,11/17/2044
34656,11/18/2044
34657,11/19/2044
34658,11/20/2044
34659,11/21/2044
34660,11/22/2044
34661,11/23/2044
34662,11/24/2044
34663,11/25/2044
34664,11/26/2044
34665,11/27/2044
34666,11/28/2044
34667,11/29/2044
34668,11/30/2044
34669,12/01/2044
34670,12/02/2044
34671,12/03/2044
34672,12/04/2044
34673,12/05/2044
34674,12/06/2044
34675,12/07/2044
34676,12/08/2044
34677,12/09/2044
34678,12/10/2044
34679,12/11/2044
34680,12/12/2044
34681,12/13/2044
34682,12/14/2044
34683,12/15/2044
34684,12/16/2044
34685,12/17/2044
34686,12/18/2044
34687,12/19/2044
34688,12/20/2044
34689,12/21/2044
34690,12/22/2044
34691,12/23/2044
34692,12/24/2044
34693,12/25/2044
34694,12/26/2044
34695,12/27/2044
34696,12/28/2044
34697,12/29/2044
34698,12/30/2044
34699,12/31/2044
34700,01/01/2045
34701,01/02/2045
34702,01/03/2045
34703,01/04/2045
34704,01/05/2045
34705,01/06/2045
34706,01/07/2045
34707,01/08/2045
34708,01/09/2045
34709,01/10/2045
34710,01/11/2045
34711,01/12/2045
34712,01/13/2045
34713,01/14/2045
34714,01/15/2045
34715,01/16/2045
34716,01/17/2045
34717,01/18/2045
34718,01/19/2045
34719,01/20/2045
34720,01/21/2045
34721,01/22/2045
34722,01/23/2045
34723,01/24/2045
34724,01/25/2045
34725,01/26/2045
34726,01/27/2045
34727,01/28/2045
34728,01/29/2045
34729,01/30/2045
34730,01/31/2045
34731,02/01/2045
34732,02/02/2045
34733,02/03/2045
34734,02/04/2045
34735,02/05/2045
34736,02/06/2045
34737,02/07/2045
34738,02/08/2045
34739,02/09/2045
34740,02/10/2045
34741,02/11/2045
34742,02/12/2045
34743,02/13/2045
34744,02/14/2045
34745,02/15/2045
34746,02/16/2045
34747,02/17/2045
34748,02/18/2045
34749,02/19/2045
34750,02/20/2045
34751,02/21/2045
34752,02/22/2045
34753,02/23/2045
34754,02/24/2045
34755,02/25/2045
34756,02/26/2045
34757,02/27/2045
34758,02/28/2045
34759,03/01/2045
34760,03/02/2045
34761,03/03/2045
34762,03/04/2045
34763,03/05/2045
34764,03/06/2045
34765,03/07/2045
34766,03/08/2045
34767,03/09/2045
34768,03/10/2045
34769,03/11/2045
34770,03/12/2045
34771,03/13/2045
34772,03/14/2045
34773,03/15/2045
34774,03/16/2045
34775,03/17/2045
34776,03/18/2045
34777,03/19/2045
34778,03/20/2045
34779,03/21/2045
34780,03/22/2045
34781,03/23/2045
34782,03/24/2045
34783,03/25/2045
34784,03/26/2045
34785,03/27/2045
34786,03/28/2045
34787,03/29/2045
34788,03/30/2045
34789,03/31/2045
34790,04/01/2045
34791,04/02/2045
34792,04/03/2045
34793,04/04/2045
34794,04/05/2045
34795,04/06/2045
34796,04/07/2045
34797,04/08/2045
34798,04/09/2045
34799,04/10/2045
34800,04/11/2045
34801,04/12/2045
34802,04/13/2045
34803,04/14/2045
34804,04/15/2045
34805,04/16/2045
34806,04/17/2045
34807,04/18/2045
34808,04/19/2045
34809,04/20/2045
34810,04/21/2045
34811,04/22/2045
34812,04/23/2045
34813,04/24/2045
34814,04/25/2045
34815,04/26/2045
34816,04/27/2045
34817,04/28/2045
34818,04/29/2045
34819,04/30/2045
34820,05/01/2045
34821,05/02/2045
34822,05/03/2045
34823,05/04/2045
34824,05/05/2045
34825,05/06/2045
34826,05/07/2045
34827,05/08/2045
34828,05/09/2045
34829,05/10/2045
34830,05/11/2045
34831,05/12/2045
34832,05/13/2045
34833,05/14/2045
34834,05/15/2045
34835,05/16/2045
34836,05/17/2045
34837,05/18/2045
34838,05/19/2045
34839,05/20/2045
34840,05/21/2045
34841,05/22/2045
34842,05/23/2045
34843,05/24/2045
34844,05/25/2045
34845,05/26/2045
34846,05/27/2045
34847,05/28/2045
34848,05/29/2045
34849,05/30/2045
34850,05/31/2045
34851,06/01/2045
34852,06/02/2045
34853,06/03/2045
34854,06/04/2045
34855,06/05/2045
34856,06/06/2045
34857,06/07/2045
34858,06/08/2045
34859,06/09/2045
34860,06/10/2045
34861,06/11/2045
34862,06/12/2045
34863,06/13/2045
34864,06/14/2045
34865,06/15/2045
34866,06/16/2045
34867,06/17/2045
34868,06/18/2045
34869,06/19/2045
34870,06/20/2045
34871,06/21/2045
34872,06/22/2045
34873,06/23/2045
34874,06/24/2045
34875,06/25/2045
34876,06/26/2045
34877,06/27/2045
34878,06/28/2045
34879,06/29/2045
34880,06/30/2045
34881,07/01/2045
34882,07/02/2045
34883,07/03/2045
34884,07/04/2045
34885,07/05/2045
34886,07/06/2045
34887,07/07/2045
34888,07/08/2045
34889,07/09/2045
34890,07/10/2045
34891,07/11/2045
34892,07/12/2045
34893,07/13/2045
34894,07/14/2045
34895,07/15/2045
34896,07/16/2045
34897,07/17/2045
34898,07/18/2045
34899,07/19/2045
34900,07/20/2045
34901,07/21/2045
34902,07/22/2045
34903,07/23/2045
34904,07/24/2045
34905,07/25/2045
34906,07/26/2045
34907,07/27/2045
34908,07/28/2045
34909,07/29/2045
34910,07/30/2045
34911,07/31/2045
34912,08/01/2045
34913,08/02/2045
34914,08/03/2045
34915,08/04/2045
34916,08/05/2045
34917,08/06/2045
34918,08/07/2045
34919,08/08/2045
34920,08/09/2045
34921,08/10/2045
34922,08/11/2045
34923,08/12/2045
34924,08/13/2045
34925,08/14/2045
34926,08/15/2045
34927,08/16/2045
34928,08/17/2045
34929,08/18/2045
34930,08/19/2045
34931,08/20/2045
34932,08/21/2045
34933,08/22/2045
34934,08/23/2045
34935,08/24/2045
34936,08/25/2045
34937,08/26/2045
34938,08/27/2045
34939,08/28/2045
34940,08/29/2045
34941,08/30/2045
34942,08/31/2045
34943,09/01/2045
34944,09/02/2045
34945,09/03/2045
34946,09/04/2045
34947,09/05/2045
34948,09/06/2045
34949,09/07/2045
34950,09/08/2045
34951,09/09/2045
34952,09/10/2045
34953,09/11/2045
34954,09/12/2045
34955,09/13/2045
34956,09/14/2045
34957,09/15/2045
34958,09/16/2045
34959,09/17/2045
34960,09/18/2045
34961,09/19/2045
34962,09/20/2045
34963,09/21/2045
34964,09/22/2045
34965,09/23/2045
34966,09/24/2045
34967,09/25/2045
34968,09/26/2045
34969,09/27/2045
34970,09/28/2045
34971,09/29/2045
34972,09/30/2045
34973,10/01/2045
34974,10/02/2045
34975,10/03/2045
34976,10/04/2045
34977,10/05/2045
34978,10/06/2045
34979,10/07/2045
34980,10/08/2045
34981,10/09/2045
34982,10/10/2045
34983,10/11/2045
34984,10/12/2045
34985,10/13/2045
34986,10/14/2045
34987,10/15/2045
34988,10/16/2045
34989,10/17/2045
34990,10/18/2045
34991,10/19/2045
34992,10/20/2045
34993,10/21/2045
34994,10/22/2045
34995,10/23/2045
34996,10/24/2045
34997,10/25/2045
34998,10/26/2045
34999,10/27/2045
35000,10/28/2045
35001,10/29/2045
35002,10/30/2045
35003,10/31/2045
35004,11/01/2045
35005,11/02/2045
35006,11/03/2045
35007,11/04/2045
35008,11/05/2045
35009,11/06/2045
35010,11/07/2045
35011,11/08/2045
35012,11/09/2045
35013,11/10/2045
35014,11/11/2045
35015,11/12/2045
35016,11/13/2045
35017,11/14/2045
35018,11/15/2045
35019,11/16/2045
35020,11/17/2045
35021,11/18/2045
35022,11/19/2045
35023,11/20/2045
35024,11/21/2045
35025,11/22/2045
35026,11/23/2045
35027,11/24/2045
35028,11/25/2045
35029,11/26/2045
35030,11/27/2045
35031,11/28/2045
35032,11/29/2045
35033,11/30/2045
35034,12/01/2045
35035,12/02/2045
35036,12/03/2045
35037,12/04/2045
35038,12/05/2045
35039,12/06/2045
35040,12/07/2045
35041,12/08/2045
35042,12/09/2045
35043,12/10/2045
35044,12/11/2045
35045,12/12/2045
35046,12/13/2045
35047,12/14/2045
35048,12/15/2045
35049,12/16/2045
35050,12/17/2045
35051,12/18/2045
35052,12/19/2045
35053,12/20/2045
35054,12/21/2045
35055,12/22/2045
35056,12/23/2045
35057,12/24/2045
35058,12/25/2045
35059,12/26/2045
35060,12/27/2045
35061,12/28/2045
35062,12/29/2045
35063,12/30/2045
35064,12/31/2045
35065,01/01/2046
35066,01/02/2046
35067,01/03/2046
35068,01/04/2046
35069,01/05/2046
35070,01/06/2046
35071,01/07/2046
35072,01/08/2046
35073,01/09/2046
35074,01/10/2046
35075,01/11/2046
35076,01/12/2046
35077,01/13/2046
35078,01/14/2046
35079,01/15/2046
35080,01/16/2046
35081,01/17/2046
35082,01/18/2046
35083,01/19/2046
35084,01/20/2046
35085,01/21/2046
35086,01/22/2046
35087,01/23/2046
35088,01/24/2046
35089,01/25/2046
35090,01/26/2046
35091,01/27/2046
35092,01/28/2046
35093,01/29/2046
35094,01/30/2046
35095,01/31/2046
35096,02/01/2046
35097,02/02/2046
35098,02/03/2046
35099,02/04/2046
35100,02/05/2046
35101,02/06/2046
35102,02/07/2046
35103,02/08/2046
35104,02/09/2046
35105,02/10/2046
35106,02/11/2046
35107,02/12/2046
35108,02/13/2046
35109,02/14/2046
35110,02/15/2046
35111,02/16/2046
35112,02/17/2046
35113,02/18/2046
35114,02/19/2046
35115,02/20/2046
35116,02/21/2046
35117,02/22/2046
35118,02/23/2046
35119,02/24/2046
35120,02/25/2046
35121,02/26/2046
35122,02/27/2046
35123,02/28/2046
35124,03/01/2046
35125,03/02/2046
35126,03/03/2046
35127,03/04/2046
35128,03/05/2046
35129,03/06/2046
35130,03/07/2046
35131,03/08/2046
35132,03/09/2046
35133,03/10/2046
35134,03/11/2046
35135,03/12/2046
35136,03/13/2046
35137,03/14/2046
35138,03/15/2046
35139,03/16/2046
35140,03/17/2046
35141,03/18/2046
35142,03/19/2046
35143,03/20/2046
35144,03/21/2046
35145,03/22/2046
35146,03/23/2046
35147,03/24/2046
35148,03/25/2046
35149,03/26/2046
35150,03/27/2046
35151,03/28/2046
35152,03/29/2046
35153,03/30/2046
35154,03/31/2046
35155,04/01/2046
35156,04/02/2046
35157,04/03/2046
35158,04/04/2046
35159,04/05/2046
35160,04/06/2046
35161,04/07/2046
35162,04/08/2046
35163,04/09/2046
35164,04/10/2046
35165,04/11/2046
35166,04/12/2046
35167,04/13/2046
35168,04/14/2046
35169,04/15/2046
35170,04/16/2046
35171,04/17/2046
35172,04/18/2046
35173,04/19/2046
35174,04/20/2046
35175,04/21/2046
35176,04/22/2046
35177,04/23/2046
35178,04/24/2046
35179,04/25/2046
35180,04/26/2046
35181,04/27/2046
35182,04/28/2046
35183,04/29/2046
35184,04/30/2046
35185,05/01/2046
35186,05/02/2046
35187,05/03/2046
35188,05/04/2046
35189,05/05/2046
35190,05/06/2046
35191,05/07/2046
35192,05/08/2046
35193,05/09/2046
35194,05/10/2046
35195,05/11/2046
35196,05/12/2046
35197,05/13/2046
35198,05/14/2046
35199,05/15/2046
35200,05/16/2046
35201,05/17/2046
35202,05/18/2046
35203,05/19/2046
35204,05/20/2046
35205,05/21/2046
35206,05/22/2046
35207,05/23/2046
35208,05/24/2046
35209,05/25/2046
35210,05/26/2046
35211,05/27/2046
35212,05/28/2046
35213,05/29/2046
35214,05/30/2046
35215,05/31/2046
35216,06/01/2046
35217,06/02/2046
35218,06/03/2046
35219,06/04/2046
35220,06/05/2046
35221,06/06/2046
35222,06/07/2046
35223,06/08/2046
35224,06/09/2046
35225,06/10/2046
35226,06/11/2046
35227,06/12/2046
35228,06/13/2046
35229,06/14/2046
35230,06/15/2046
35231,06/16/2046
35232,06/17/2046
35233,06/18/2046
35234,06/19/2046
35235,06/20/2046
35236,06/21/2046
35237,06/22/2046
35238,06/23/2046
35239,06/24/2046
35240,06/25/2046
35241,06/26/2046
35242,06/27/2046
35243,06/28/2046
35244,06/29/2046
35245,06/30/2046
35246,07/01/2046
35247,07/02/2046
35248,07/03/2046
35249,07/04/2046
35250,07/05/2046
35251,07/06/2046
35252,07/07/2046
35253,07/08/2046
35254,07/09/2046
35255,07/10/2046
35256,07/11/2046
35257,07/12/2046
35258,07/13/2046
35259,07/14/2046
35260,07/15/2046
35261,07/16/2046
35262,07/17/2046
35263,07/18/2046
35264,07/19/2046
35265,07/20/2046
35266,07/21/2046
35267,07/22/2046
35268,07/23/2046
35269,07/24/2046
